"tag","host","freq_tag_by_response","response_per_host","average_tokens","min_tokens","max_tokens"
"ContactPerson","stellwagen.er.usgs.gov",880,220,1.00,1,1
"ContactPerson","tds.glos.us",880,2,2.00,2,2
"ContactPerson","web2.nbmg.unr.edu",880,51,2.00,2,2
"ContactPerson","webarchive.nationalarchives.gov.uk",880,24,2.56,2,4
"ContactPerson","geo.stat.fi",880,8,1.00,1,1
"ContactPerson","geoport.whoi.edu",880,8,2.00,2,2
"ContactPerson","geocapa.viacapa.fr",880,2,2.00,2,2
"ContactPerson","ferret.pmel.noaa.gov",880,584,1.00,1,1
"ContactPerson","esrl.noaa.gov",880,5,1.00,1,1
"ContactPerson","ecco.jpl.nasa.gov",880,340,2.00,2,2
"ContactPerson","discomap.eea.europa.eu",880,16,2.00,2,2
"ContactPerson","demo.mapserver.org",880,3,2.00,2,2
"ContactPerson","dataserver.nccs.nasa.gov",880,6,1.00,1,1
"ContactPerson","data.nanoos.org",880,1,2.00,2,2
"ContactPerson","data.gov.au",880,13,1.00,1,1
"ContactPerson","geo.sv.rostock.de",880,3,1.00,1,1
"ContactPerson","geothermal.isgs.illinois.edu",880,107,2.00,2,2
"ContactPerson","geothermal.smu.edu",880,2,2.00,2,2
"ContactPerson","gis1.usgs.gov",880,37,3.00,3,3
"ContactPerson","gis.breconbeacons.org",880,3,2.00,2,2
"ContactPerson","gis.indiana.edu",880,5,2.00,2,2
"ContactPerson","gis.srh.noaa.gov",880,25,2.00,2,2
"ContactPerson","gis.towerhamlets.gov.uk",880,1,2.00,2,2
"ContactPerson","gmis.jrc.ec.europa.eu",880,2,4.00,4,4
"ContactPerson","gstore.unm.edu",880,208,2.00,2,2
"ContactPerson","imsref.cr.usgs.gov",880,1,3.00,3,3
"ContactPerson","inspire.nationalparks.gov.uk",880,3,2.33,2,3
"ContactPerson","inspire.oldham.gov.uk",880,1,3.00,3,3
"ContactPerson","inspire.wales.gov.uk",880,1,2.00,2,2
"ContactPerson","kars.ku.edu",880,39,2.00,2,2
"ContactPerson","kartat.lounaispaikka.fi",880,2,2.00,2,2
"ContactPerson","limaims.cr.usgs.gov",880,3,3.00,3,3
"ContactPerson","map.bgs.ac.uk",880,3,2.00,2,2
"ContactPerson","map.gsa.state.al.us",880,4,2.00,2,2
"ContactPerson","maps.bolton.gov.uk",880,1,2.00,2,2
"ContactPerson","maps.communities.gov.uk",880,1,2.00,2,2
"ContactPerson","cwcgom.aoml.noaa.gov",880,9,3.00,3,3
"ContactPerson","coast.noaa.gov",880,189,3.74,1,6
"ContactPerson","coastalmap.marine.usgs.gov",880,29,2.00,2,2
"ContactPerson","certmapper.cr.usgs.gov",880,21,3.00,3,3
"ContactPerson","bluehub.jrc.ec.europa.eu",880,4,2.00,2,2
"ContactPerson","atlas.wvgs.wvnet.edu",880,24,2.22,2,4
"ContactPerson","xml2.des.state.nh.us",880,8,2.00,2,2
"ContactPerson","www.southampton.gov.uk",880,1,2.00,2,2
"ContactPerson","www.onegeology.org",880,1,2.00,2,2
"ContactPerson","www.marine-geo.org",880,4,2.75,2,3
"ContactPerson","www.geochron.org",880,2,2.00,2,2
"ContactPerson","www.esrl.noaa.gov",880,18,1.00,1,1
"ContactPerson","www.coast.noaa.gov",880,185,3.40,1,6
"ContactPerson","www.agr.gc.ca",880,11,1.27,1,2
"ContactPerson","www2.guildford.gov.uk",880,1,2.00,2,2
"ContactPerson","mapserver.kansasgis.org",880,6,2.00,2,2
"ContactPerson","wms.geo.admin.ch",880,1,1.00,1,1
"ContactPerson","maps.gcc.tas.gov.au",880,1,2.00,2,2
"ContactPerson","maps.reigate-banstead.gov.uk",880,1,2.00,2,2
"ContactPerson","mgs.geology.wmich.edu",880,7,4.00,4,4
"ContactPerson","mrdata.usgs.gov",880,208,3.00,3,3
"ContactPerson","neowms.sci.gsfc.nasa.gov",880,1,2.00,2,2
"ContactPerson","noise.discomap.eea.europa.eu",880,1,2.00,2,2
"ContactPerson","nowcoast.noaa.gov",880,6,3.00,3,3
"ContactPerson","onegeology.org",880,1,2.00,2,2
"ContactPerson","oos.soest.hawaii.edu",880,3,2.00,2,2
"ContactPerson","osmc.noaa.gov",880,4,1.00,1,1
"ContactPerson","resource.sgu.se",880,23,1.78,1,3
"ContactPerson","schemas.opengis.net",880,1,2.00,2,2
"ContactPerson","sedsh127.sedsh.gov.uk",880,4,5.75,2,7
"ContactPerson","services.azgs.az.gov",880,106,1.18,1,3
"City","maps.gcc.tas.gov.au",783,1,1.00,1,1
"City","xml2.des.state.nh.us",783,8,1.00,1,1
"City","www.southampton.gov.uk",783,1,1.00,1,1
"City","www.salford.gov.uk",783,4,1.00,1,1
"City","www.onegeology.org",783,1,1.00,1,1
"City","www.neracoos.org",783,1,1.00,1,1
"City","www.coast.noaa.gov",783,185,1.00,1,1
"City","www2.guildford.gov.uk",783,1,1.00,1,1
"City","opendataserver.ashevillenc.gov",783,1,1.00,1,1
"City","raster.nationalmap.gov",783,6,2.00,2,2
"City","recon.sccf.org",783,1,1.00,1,1
"City","resource.sgu.se",783,23,1.00,1,1
"City","schemas.opengis.net",783,1,1.00,1,1
"City","sedsh127.sedsh.gov.uk",783,4,1.00,1,1
"City","services.aad.gov.au",783,1,1.00,1,1
"City","services.azgs.az.gov",783,106,1.02,1,3
"City","services.information.qld.gov.au",783,1,1.00,1,1
"City","services.kgs.ku.edu",783,2,1.00,1,1
"City","services.sandre.eaufrance.fr",783,6,1.00,1,1
"City","sg.geodatenzentrum.de",783,6,1.00,1,1
"City","snow.proto.gina.alaska.edu",783,1,1.00,1,1
"City","taskman.eionet.europa.eu",783,1,1.00,1,1
"City","web2.nbmg.unr.edu",783,51,1.00,1,1
"City","webarchive.nationalarchives.gov.uk",783,24,1.00,1,1
"City","wms.geo.admin.ch",783,1,1.00,1,1
"City","atlas.wvgs.wvnet.edu",783,24,1.00,1,1
"City","bluehub.jrc.ec.europa.eu",783,4,1.00,1,1
"City","certmapper.cr.usgs.gov",783,21,1.00,1,1
"City","coastalmap.marine.usgs.gov",783,29,2.00,2,2
"City","coast.noaa.gov",783,189,1.00,1,1
"City","cwcgom.aoml.noaa.gov",783,9,1.00,1,1
"City","data.gov.au",783,13,1.00,1,1
"City","data.nanoos.org",783,1,1.00,1,1
"City","demo.pycsw.org",783,3,1.00,1,1
"City","discomap.eea.europa.eu",783,16,1.00,1,1
"City","ebolageonode.org",783,2,1.00,1,1
"City","geobrain.laits.gmu.edu",783,2,1.00,1,1
"City","geocapa.viacapa.fr",783,2,1.00,1,1
"City","geo.prgap.org",783,3,2.00,2,2
"City","geo.sv.rostock.de",783,3,1.00,1,1
"City","geothermal.isgs.illinois.edu",783,107,1.00,1,1
"City","geothermal.smu.edu",783,2,1.00,1,1
"City","gis1.usgs.gov",783,37,1.00,1,1
"City","gis.breconbeacons.org",783,3,1.00,1,1
"City","gis.indiana.edu",783,5,1.00,1,1
"City","gis.srh.noaa.gov",783,25,2.00,2,2
"City","gis.towerhamlets.gov.uk",783,1,1.00,1,1
"City","gisweb.unr.edu",783,1,1.00,1,1
"City","gis.wgnhs.org",783,6,1.00,1,1
"City","gmis.jrc.ec.europa.eu",783,2,1.00,1,1
"City","gstore.unm.edu",783,208,1.00,1,1
"City","imsref.cr.usgs.gov",783,1,2.00,2,2
"City","inspire.nationalparks.gov.uk",783,3,1.00,1,1
"City","inspire.oldham.gov.uk",783,1,1.00,1,1
"City","inspire.redcar-cleveland.gov.uk",783,2,1.00,1,1
"City","inspire.wales.gov.uk",783,1,1.00,1,1
"City","kars.ku.edu",783,39,1.00,1,1
"City","kgs.uky.edu",783,3,1.00,1,1
"City","kortservice.vejle.dk",783,2,1.00,1,1
"City","limaims.cr.usgs.gov",783,3,2.00,2,2
"City","map.bgs.ac.uk",783,3,1.00,1,1
"City","mapgateway.snh.gov.uk",783,1,1.00,1,1
"City","map.gsa.state.al.us",783,4,1.00,1,1
"City","maps.bolton.gov.uk",783,1,1.00,1,1
"City","maps.carlisle.gov.uk",783,1,1.00,1,1
"City","maps.communities.gov.uk",783,1,1.00,1,1
"City","maps.devotes.eu",783,2,1.00,1,1
"City","mapserver.kansasgis.org",783,6,1.00,1,1
"City","maps.reigate-banstead.gov.uk",783,1,1.00,1,1
"City","maritimeboundaries.noaa.gov",783,7,2.00,2,2
"City","mgs.geology.wmich.edu",783,7,1.00,1,1
"City","michigan.glin.net",783,2,2.00,2,2
"City","mrdata.usgs.gov",783,208,1.00,1,1
"City","neowms.sci.gsfc.nasa.gov",783,1,1.00,1,1
"City","noise.discomap.eea.europa.eu",783,1,1.00,1,1
"City","nowcoast.noaa.gov",783,6,1.00,1,1
"City","onegeology.org",783,1,1.00,1,1
"Keyword","xml2.des.state.nh.us",781,8,11.33,4,24
"Keyword","www.southampton.gov.uk",781,1,3.00,3,3
"Keyword","www.salford.gov.uk",781,4,2.50,2,3
"Keyword","www.onegeology.org",781,1,14.00,14,14
"Keyword","www.geochron.org",781,2,1.00,1,1
"Keyword","www.esrl.noaa.gov",781,18,6.00,6,6
"Keyword","www.coast.noaa.gov",781,185,7.00,2,9
"Keyword","www.agr.gc.ca",781,11,3.09,2,5
"Keyword","www2.guildford.gov.uk",781,1,1.00,1,1
"Keyword","wms.geo.admin.ch",781,1,2.00,2,2
"Keyword","webarchive.nationalarchives.gov.uk",781,24,5.89,1,25
"Keyword","web2.nbmg.unr.edu",781,51,13.33,4,24
"Keyword","w4.jcommops.org",781,6,1.00,1,1
"Keyword","tds.glos.us",781,2,6.00,6,6
"Keyword","stellwagen.er.usgs.gov",781,220,6.00,6,6
"Keyword","sg.geodatenzentrum.de",781,6,6.00,6,6
"Keyword","services.information.qld.gov.au",781,1,10.00,10,10
"Keyword","services.azgs.az.gov",781,106,9.27,1,22
"Keyword","sedsh127.sedsh.gov.uk",781,4,3.00,2,6
"Keyword","schemas.opengis.net",781,1,3.00,3,3
"Keyword","resource.sgu.se",781,23,3.35,1,7
"Keyword","osmc.noaa.gov",781,4,6.00,6,6
"Keyword","oos.soest.hawaii.edu",781,3,6.00,6,6
"Keyword","onegeology.org",781,1,14.00,14,14
"Keyword","nowcoast.noaa.gov",781,6,28.17,14,44
"Keyword","noise.discomap.eea.europa.eu",781,1,3.00,3,3
"Keyword","neowms.sci.gsfc.nasa.gov",781,1,4.00,4,4
"Keyword","mgs.geology.wmich.edu",781,7,9.33,3,22
"Keyword","maritimeboundaries.noaa.gov",781,7,20.00,20,20
"Keyword","maps.reigate-banstead.gov.uk",781,1,1.00,1,1
"Keyword","mapserver.kansasgis.org",781,6,10.00,9,11
"Keyword","maps.communities.gov.uk",781,1,3.00,3,3
"Keyword","maps.bristol.gov.uk",781,1,111.00,111,111
"Keyword","maps.bolton.gov.uk",781,1,1.00,1,1
"Keyword","map.gsa.state.al.us",781,4,22.00,22,22
"Keyword","mapgateway.snh.gov.uk",781,1,7.00,7,7
"Keyword","map.bgs.ac.uk",781,3,17.00,11,23
"Keyword","limaims.cr.usgs.gov",781,3,1.00,1,1
"Keyword","kortservice.vejle.dk",781,2,2.00,2,2
"Keyword","kartat.lounaispaikka.fi",781,2,6.00,4,8
"Keyword","kars.ku.edu",781,39,9.76,1,40
"Keyword","inspire.wales.gov.uk",781,1,3.00,3,3
"Keyword","inspire.redcar-cleveland.gov.uk",781,2,7.00,6,8
"Keyword","inspire.oldham.gov.uk",781,1,3.00,3,3
"Keyword","inspire.nationalparks.gov.uk",781,3,2.33,1,3
"Keyword","imsref.cr.usgs.gov",781,1,1.00,1,1
"Keyword","gstore.unm.edu",781,208,3.00,3,3
"Keyword","gis.towerhamlets.gov.uk",781,1,5.00,5,5
"Keyword","gis.indiana.edu",781,5,2.00,1,5
"Keyword","gis.breconbeacons.org",781,3,3.00,3,3
"Keyword","gis1.usgs.gov",781,37,2.00,2,2
"Keyword","geothermal.smu.edu",781,2,3.00,3,3
"Keyword","geothermal.isgs.illinois.edu",781,107,5.73,1,14
"Keyword","geo.sv.rostock.de",781,3,23.50,19,28
"Keyword","geoport.whoi.edu",781,8,6.00,6,6
"Keyword","geocapa.viacapa.fr",781,2,3.00,3,3
"Keyword","ferret.pmel.noaa.gov",781,584,6.00,6,6
"Keyword","eusoils.jrc.ec.europa.eu",781,1,15.00,15,15
"Keyword","esrl.noaa.gov",781,5,6.00,6,6
"Keyword","ecco.jpl.nasa.gov",781,340,6.00,6,6
"Keyword","discomap.eea.europa.eu",781,16,5.00,5,5
"Keyword","data.wien.gv.at",781,3,5.00,3,7
"Keyword","dataserver.nccs.nasa.gov",781,6,6.00,6,6
"Keyword","data.nanoos.org",781,1,4.00,4,4
"Keyword","data.gov.au",781,13,3.00,3,3
"Keyword","cwcgom.aoml.noaa.gov",781,9,3.00,3,3
"Keyword","coast.noaa.gov",781,189,9.38,5,18
"Keyword","coastalmap.marine.usgs.gov",781,29,37.22,27,54
"Keyword","certmapper.cr.usgs.gov",781,21,27.00,27,27
"Keyword","bluehub.jrc.ec.europa.eu",781,4,7.50,6,12
"Keyword","basemap.nationalmap.gov",781,12,6.25,5,8
"Keyword","atlas.wvgs.wvnet.edu",781,24,9.38,2,27
"Country","inspire.nationalparks.gov.uk",666,3,1.00,1,1
"Country","inspire.oldham.gov.uk",666,1,1.00,1,1
"Country","inspire.redcar-cleveland.gov.uk",666,2,1.50,1,2
"Country","inspire.wales.gov.uk",666,1,2.00,2,2
"Country","kars.ku.edu",666,39,1.33,1,4
"Country","kortservice.vejle.dk",666,2,1.00,1,1
"Country","limaims.cr.usgs.gov",666,3,1.00,1,1
"Country","map.bgs.ac.uk",666,3,1.00,1,1
"Country","mapgateway.snh.gov.uk",666,1,2.00,2,2
"Country","map.gsa.state.al.us",666,4,1.00,1,1
"Country","maps.bolton.gov.uk",666,1,2.00,2,2
"Country","maps.carlisle.gov.uk",666,1,2.00,2,2
"Country","maps.devotes.eu",666,2,1.00,1,1
"Country","mapserver.kansasgis.org",666,6,1.00,1,1
"Country","maps.gcc.tas.gov.au",666,1,1.00,1,1
"Country","maps.reigate-banstead.gov.uk",666,1,2.00,2,2
"Country","maritimeboundaries.noaa.gov",666,7,1.00,1,1
"Country","mgs.geology.wmich.edu",666,7,1.00,1,1
"Country","michigan.glin.net",666,2,1.00,1,1
"Country","mrdata.usgs.gov",666,208,1.00,1,1
"Country","neowms.sci.gsfc.nasa.gov",666,1,2.00,2,2
"Country","noise.discomap.eea.europa.eu",666,1,1.00,1,1
"Country","nowcoast.noaa.gov",666,6,1.00,1,1
"Country","onegeology.org",666,1,2.00,2,2
"Country","opendataserver.ashevillenc.gov",666,1,1.00,1,1
"Country","raster.nationalmap.gov",666,6,1.00,1,1
"Country","recon.sccf.org",666,1,1.00,1,1
"Country","resource.sgu.se",666,23,1.00,1,1
"Country","schemas.opengis.net",666,1,1.00,1,1
"Country","sedsh127.sedsh.gov.uk",666,4,1.75,1,2
"Country","services.aad.gov.au",666,1,1.00,1,1
"Country","services.azgs.az.gov",666,106,1.13,1,4
"Country","services.information.qld.gov.au",666,1,1.00,1,1
"Country","services.sandre.eaufrance.fr",666,6,1.00,1,1
"Country","sg.geodatenzentrum.de",666,6,1.00,1,1
"Country","snow.proto.gina.alaska.edu",666,1,1.00,1,1
"Country","taskman.eionet.europa.eu",666,1,1.00,1,1
"Country","web2.nbmg.unr.edu",666,51,1.00,1,1
"Country","webarchive.nationalarchives.gov.uk",666,24,1.50,1,2
"Country","wms.geo.admin.ch",666,1,1.00,1,1
"Country","www2.guildford.gov.uk",666,1,2.00,2,2
"Country","www.agr.gc.ca",666,11,1.00,1,1
"Country","www.coast.noaa.gov",666,185,1.00,1,1
"Country","xml2.des.state.nh.us",666,8,1.00,1,1
"Country","www.geochron.org",666,2,2.00,2,2
"Country","www.neracoos.org",666,1,1.00,1,1
"Country","www.onegeology.org",666,1,2.00,2,2
"Country","www.salford.gov.uk",666,4,1.00,1,1
"Country","www.southampton.gov.uk",666,1,1.00,1,1
"Country","apps.nd.gov",666,1,1.00,1,1
"Country","atlas.wvgs.wvnet.edu",666,24,1.00,1,1
"Country","bluehub.jrc.ec.europa.eu",666,4,1.00,1,1
"Country","certmapper.cr.usgs.gov",666,21,1.00,1,1
"Country","coastalmap.marine.usgs.gov",666,29,1.00,1,1
"Country","coast.noaa.gov",666,189,1.00,1,1
"Country","cwcgom.aoml.noaa.gov",666,9,1.00,1,1
"Country","data.gov.au",666,13,1.00,1,1
"Country","data.nanoos.org",666,1,1.00,1,1
"Country","demo.pycsw.org",666,3,1.00,1,1
"Country","discomap.eea.europa.eu",666,16,1.00,1,1
"Country","ebolageonode.org",666,2,1.00,1,1
"Country","geobrain.laits.gmu.edu",666,2,1.00,1,1
"Country","geocapa.viacapa.fr",666,2,1.00,1,1
"Country","geo.prgap.org",666,3,2.00,2,2
"Country","geo.stat.fi",666,8,1.00,1,1
"Country","geo.sv.rostock.de",666,3,1.00,1,1
"Country","geothermal.isgs.illinois.edu",666,107,1.00,1,1
"Country","geothermal.smu.edu",666,2,1.00,1,1
"Country","gis1.usgs.gov",666,37,1.00,1,1
"Country","gis.breconbeacons.org",666,3,2.00,2,2
"Country","gis.indiana.edu",666,5,1.00,1,1
"Country","gis.srh.noaa.gov",666,25,1.00,1,1
"Country","gis.towerhamlets.gov.uk",666,1,1.00,1,1
"Country","gmis.jrc.ec.europa.eu",666,2,1.00,1,1
"Country","gstore.unm.edu",666,208,1.00,1,1
"Country","imsref.cr.usgs.gov",666,1,1.00,1,1
"ContactVoiceTelephone","webarchive.nationalarchives.gov.uk",598,24,2.82,1,3
"ContactVoiceTelephone","xml2.des.state.nh.us",598,8,1.00,1,1
"ContactVoiceTelephone","www.salford.gov.uk",598,4,3.00,3,3
"ContactVoiceTelephone","www.onegeology.org",598,1,4.00,4,4
"ContactVoiceTelephone","www.coast.noaa.gov",598,185,1.60,1,2
"ContactVoiceTelephone","wms.geo.admin.ch",598,1,6.00,6,6
"ContactVoiceTelephone","web2.nbmg.unr.edu",598,51,1.00,1,1
"ContactVoiceTelephone","tds.glos.us",598,2,2.00,2,2
"ContactVoiceTelephone","stellwagen.er.usgs.gov",598,220,2.00,2,2
"ContactVoiceTelephone","sg.geodatenzentrum.de",598,6,5.00,5,5
"ContactVoiceTelephone","services.azgs.az.gov",598,106,1.00,1,1
"ContactVoiceTelephone","sedsh127.sedsh.gov.uk",598,4,1.00,1,1
"ContactVoiceTelephone","schemas.opengis.net",598,1,3.00,3,3
"ContactVoiceTelephone","resource.sgu.se",598,23,1.00,1,1
"ContactVoiceTelephone","onegeology.org",598,1,4.00,4,4
"ContactVoiceTelephone","neowms.sci.gsfc.nasa.gov",598,1,1.00,1,1
"ContactVoiceTelephone","mrdata.usgs.gov",598,208,1.00,1,1
"ContactVoiceTelephone","mgs.geology.wmich.edu",598,7,1.00,1,1
"ContactVoiceTelephone","maps.gcc.tas.gov.au",598,1,4.00,4,4
"ContactVoiceTelephone","mapserver.kansasgis.org",598,6,2.00,2,2
"ContactVoiceTelephone","maps.communities.gov.uk",598,1,1.00,1,1
"ContactVoiceTelephone","maps.bristol.gov.uk",598,1,5.00,5,5
"ContactVoiceTelephone","map.gsa.state.al.us",598,4,1.00,1,1
"ContactVoiceTelephone","mapgateway.snh.gov.uk",598,1,3.00,3,3
"ContactVoiceTelephone","map.bgs.ac.uk",598,3,4.00,4,4
"ContactVoiceTelephone","limaims.cr.usgs.gov",598,3,2.00,2,2
"ContactVoiceTelephone","kars.ku.edu",598,39,1.00,1,1
"ContactVoiceTelephone","inspire.oldham.gov.uk",598,1,3.00,3,3
"ContactVoiceTelephone","inspire.nationalparks.gov.uk",598,3,3.00,3,3
"ContactVoiceTelephone","imsref.cr.usgs.gov",598,1,2.00,2,2
"ContactVoiceTelephone","gstore.unm.edu",598,208,2.00,2,2
"ContactVoiceTelephone","gis.towerhamlets.gov.uk",598,1,3.00,3,3
"ContactVoiceTelephone","gis.srh.noaa.gov",598,25,3.00,3,3
"ContactVoiceTelephone","gis.indiana.edu",598,5,1.00,1,1
"ContactVoiceTelephone","gis.breconbeacons.org",598,3,2.00,2,2
"ContactVoiceTelephone","gis1.usgs.gov",598,37,1.00,1,1
"ContactVoiceTelephone","geothermal.isgs.illinois.edu",598,107,3.00,3,3
"ContactVoiceTelephone","geo.sv.rostock.de",598,3,3.00,3,3
"ContactVoiceTelephone","geoport.whoi.edu",598,8,1.00,1,1
"ContactVoiceTelephone","geocapa.viacapa.fr",598,2,1.00,1,1
"ContactVoiceTelephone","disc1.sci.gsfc.nasa.gov",598,6,1.00,1,1
"ContactVoiceTelephone","disc1.gsfc.nasa.gov",598,1,1.00,1,1
"ContactVoiceTelephone","data.nanoos.org",598,1,1.00,1,1
"ContactVoiceTelephone","cwcgom.aoml.noaa.gov",598,9,1.00,1,1
"ContactVoiceTelephone","coast.noaa.gov",598,189,1.86,1,2
"ContactVoiceTelephone","coastalmap.marine.usgs.gov",598,29,1.00,1,1
"ContactVoiceTelephone","certmapper.cr.usgs.gov",598,21,3.00,3,3
"ContactVoiceTelephone","bluehub.jrc.ec.europa.eu",598,4,2.00,2,2
"ContactVoiceTelephone","atlas.wvgs.wvnet.edu",598,24,1.00,1,1
"PostCode","gmis.jrc.ec.europa.eu",513,2,1.00,1,1
"PostCode","gstore.unm.edu",513,208,1.00,1,1
"PostCode","imsref.cr.usgs.gov",513,1,1.00,1,1
"PostCode","inspire.nationalparks.gov.uk",513,3,2.00,2,2
"PostCode","inspire.oldham.gov.uk",513,1,2.00,2,2
"PostCode","inspire.redcar-cleveland.gov.uk",513,2,2.00,2,2
"PostCode","inspire.wales.gov.uk",513,1,2.00,2,2
"PostCode","kars.ku.edu",513,39,1.00,1,1
"PostCode","kortservice.vejle.dk",513,2,1.00,1,1
"PostCode","limaims.cr.usgs.gov",513,3,1.00,1,1
"PostCode","map.bgs.ac.uk",513,3,2.00,2,2
"PostCode","mapgateway.snh.gov.uk",513,1,2.00,2,2
"PostCode","map.gsa.state.al.us",513,4,1.00,1,1
"PostCode","maps.bolton.gov.uk",513,1,2.00,2,2
"PostCode","mapserver.kansasgis.org",513,6,1.00,1,1
"PostCode","maps.gcc.tas.gov.au",513,1,1.00,1,1
"PostCode","maps.reigate-banstead.gov.uk",513,1,2.00,2,2
"PostCode","maritimeboundaries.noaa.gov",513,7,1.00,1,1
"PostCode","mgs.geology.wmich.edu",513,7,1.00,1,1
"PostCode","mrdata.usgs.gov",513,208,1.00,1,1
"PostCode","neowms.sci.gsfc.nasa.gov",513,1,1.00,1,1
"PostCode","noise.discomap.eea.europa.eu",513,1,1.00,1,1
"PostCode","nowcoast.noaa.gov",513,6,1.00,1,1
"PostCode","onegeology.org",513,1,2.00,2,2
"PostCode","resource.sgu.se",513,23,1.75,1,2
"PostCode","schemas.opengis.net",513,1,1.00,1,1
"PostCode","sedsh127.sedsh.gov.uk",513,4,2.00,2,2
"PostCode","services.azgs.az.gov",513,106,1.00,1,1
"PostCode","services.information.qld.gov.au",513,1,1.00,1,1
"PostCode","sg.geodatenzentrum.de",513,6,1.00,1,1
"PostCode","web2.nbmg.unr.edu",513,51,1.00,1,1
"PostCode","webarchive.nationalarchives.gov.uk",513,24,2.00,2,2
"PostCode","wms.geo.admin.ch",513,1,1.00,1,1
"PostCode","www2.guildford.gov.uk",513,1,2.00,2,2
"PostCode","www.coast.noaa.gov",513,185,1.00,1,1
"PostCode","www.onegeology.org",513,1,2.00,2,2
"PostCode","www.salford.gov.uk",513,4,2.00,2,2
"PostCode","xml2.des.state.nh.us",513,8,1.00,1,1
"PostCode","gis.towerhamlets.gov.uk",513,1,2.00,2,2
"PostCode","gis.srh.noaa.gov",513,25,1.00,1,1
"PostCode","gis.indiana.edu",513,5,1.00,1,1
"PostCode","gis.breconbeacons.org",513,3,2.00,2,2
"PostCode","gis1.usgs.gov",513,37,1.00,1,1
"PostCode","geothermal.isgs.illinois.edu",513,107,1.00,1,1
"PostCode","geo.sv.rostock.de",513,3,1.00,1,1
"PostCode","geocapa.viacapa.fr",513,2,1.00,1,1
"PostCode","discomap.eea.europa.eu",513,16,1.00,1,1
"PostCode","data.nanoos.org",513,1,1.00,1,1
"PostCode","data.gov.au",513,13,1.00,1,1
"PostCode","cwcgom.aoml.noaa.gov",513,9,1.00,1,1
"PostCode","coast.noaa.gov",513,189,1.00,1,1
"PostCode","coastalmap.marine.usgs.gov",513,29,1.00,1,1
"PostCode","certmapper.cr.usgs.gov",513,21,1.00,1,1
"PostCode","bluehub.jrc.ec.europa.eu",513,4,1.00,1,1
"PostCode","atlas.wvgs.wvnet.edu",513,24,1.00,1,1
"ContactPosition","atlas.wvgs.wvnet.edu",510,24,1.67,1,7
"ContactPosition","bluehub.jrc.ec.europa.eu",510,4,2.00,2,2
"ContactPosition","certmapper.cr.usgs.gov",510,21,6.00,6,6
"ContactPosition","coastalmap.marine.usgs.gov",510,29,2.00,2,2
"ContactPosition","coast.noaa.gov",510,189,4.50,3,6
"ContactPosition","cwcgom.aoml.noaa.gov",510,9,2.00,2,2
"ContactPosition","data.nanoos.org",510,1,2.00,2,2
"ContactPosition","demo.mapserver.org",510,3,1.00,1,1
"ContactPosition","discomap.eea.europa.eu",510,16,2.00,2,2
"ContactPosition","geocapa.viacapa.fr",510,2,2.00,2,2
"ContactPosition","geo.sv.rostock.de",510,3,1.00,1,1
"ContactPosition","geothermal.isgs.illinois.edu",510,107,2.00,2,2
"ContactPosition","geothermal.smu.edu",510,2,3.00,3,3
"ContactPosition","gis1.usgs.gov",510,37,3.00,3,3
"ContactPosition","gis.breconbeacons.org",510,3,2.00,2,2
"ContactPosition","gis.indiana.edu",510,5,2.00,2,2
"ContactPosition","gis.srh.noaa.gov",510,25,3.00,3,3
"ContactPosition","gis.towerhamlets.gov.uk",510,1,3.00,3,3
"ContactPosition","gmis.jrc.ec.europa.eu",510,2,1.00,1,1
"ContactPosition","gstore.unm.edu",510,208,2.00,2,2
"ContactPosition","inspire.nationalparks.gov.uk",510,3,3.33,2,5
"ContactPosition","inspire.redcar-cleveland.gov.uk",510,2,2.00,2,2
"ContactPosition","inspire.wales.gov.uk",510,1,2.00,2,2
"ContactPosition","kars.ku.edu",510,39,1.69,1,3
"ContactPosition","kartat.lounaispaikka.fi",510,2,1.00,1,1
"ContactPosition","map.bgs.ac.uk",510,3,4.00,4,4
"ContactPosition","mapgateway.snh.gov.uk",510,1,5.00,5,5
"ContactPosition","map.gsa.state.al.us",510,4,3.00,3,3
"ContactPosition","maps.bolton.gov.uk",510,1,4.00,4,4
"ContactPosition","maps.communities.gov.uk",510,1,2.00,2,2
"ContactPosition","mapserver.kansasgis.org",510,6,2.00,2,2
"ContactPosition","maps.gcc.tas.gov.au",510,1,1.00,1,1
"ContactPosition","maps.reigate-banstead.gov.uk",510,1,3.00,3,3
"ContactPosition","maritimeboundaries.noaa.gov",510,7,2.00,2,2
"ContactPosition","mgs.geology.wmich.edu",510,7,4.00,2,8
"ContactPosition","mrdata.usgs.gov",510,208,1.00,1,1
"ContactPosition","neowms.sci.gsfc.nasa.gov",510,1,4.00,4,4
"ContactPosition","nowcoast.noaa.gov",510,6,2.00,2,2
"ContactPosition","resource.sgu.se",510,23,1.78,1,3
"ContactPosition","schemas.opengis.net",510,1,2.00,2,2
"ContactPosition","sedsh127.sedsh.gov.uk",510,4,2.00,2,2
"ContactPosition","services.azgs.az.gov",510,106,2.04,1,4
"ContactPosition","services.information.qld.gov.au",510,1,7.00,7,7
"ContactPosition","sg.geodatenzentrum.de",510,6,2.00,2,2
"ContactPosition","web2.nbmg.unr.edu",510,51,2.92,2,3
"ContactPosition","webarchive.nationalarchives.gov.uk",510,24,2.56,2,4
"ContactPosition","webservices.nationalatlas.gov",510,6,3.00,3,3
