"http://starbase.jpl.nasa.gov/pds4/1201/dph_examples_20140625/dph_example_products/xml_schema/PDS4_PDS_1201.xsd", 302, 2015-11-15
"http://starbase.jpl.nasa.gov/pds4/1201/dph_examples_20140625/dph_example_products/xml_schema/dph_example_dict_1201.xsd", 302, 2015-11-15
"http://starbase.jpl.nasa.gov/pds4/1300/dph_example_archive_VG2PLS/xml_schema/PDS4_PDS_1300.xsd", 302, 2015-11-15
"http://starbase.jpl.nasa.gov/pds4/1300/dph_example_archive_VG2PLS/xml_schema/dph_example_dict_1300.xsd", 302, 2015-11-15
"http://starbase.jpl.nasa.gov/pds4/1300/dph_example_products/xml_schema/PDS4_PDS_1300.xsd", 302, 2015-11-15
"http://starbase.jpl.nasa.gov/pds4/1300/dph_example_products/xml_schema/dph_example_dict_1300.xsd", 302, 2015-11-15
"http://starbase.jpl.nasa.gov/pds4/1400/dph_example_products/xml_schema/dph_example_dict_1400.xsd", 302, 2015-11-15
"http://stategeothermaldata.org/uri-gin/aasg/xmlschema/welllog/0.8", 301, 2015-11-15
"http://water.usgs.gov/GIS/metadata/usgswrd/fgdc-std-001-1998.xsd", 200, 2015-11-15
"http://waterservices.usgs.gov/WaterML-1.1.xsd", 200, 2015-11-15
"http://waterservices.usgs.gov/WaterML-1.2.xsd", 200, 2015-11-15
"http://weather.gov/ohd/hydroxc/schemas/hydrogen/HydroGenData.xsd", 302, 2015-11-15
"http://www.csc.noaa.gov/ioos/schema", 301, 2015-11-15
"http://www.digitalpreservation.gov:/formats/schemas/fdd/v1/htmlTypes.xsd", 200, 2015-11-15
"http://www.fgdc.gov/framework/geodeticControl", 404, 2015-11-15
"http://www.fgdc.gov/metadata/fgdc-std-001-1998.xsd", 200, 2015-11-15
"http://www.fgdc.gov/schemas/metadata/fgdc-std-001-1998.xsd", 200, 2015-11-15
"http://www.imsglobal.org/xsd/ims_xlink.xsd", 200, 2015-11-15
"http://www.loc.gov./standards/mets/mets.xsd", 200, 2015-11-15
"http://www.loc.gov/AMD/", 404, 2015-11-15
"http://www.loc.gov/MARC21/slim", 404, 2015-11-15
"http://www.loc.gov/METS/", 303, 2015-11-15
"http://www.loc.gov/METS_Profile/", 404, 2015-11-15
"http://www.loc.gov/METS_Profile/v2", 404, 2015-11-15
"http://www.loc.gov/VMD/", 404, 2015-11-15
"http://www.loc.gov/audioMD/", 404, 2015-11-15
"http://www.loc.gov/ead/ead.xsd", 200, 2015-11-15
"http://www.loc.gov/mads/mads.xsd", 301, 2015-11-15
"http://www.loc.gov/mets/mets.xsd", 301, 2015-11-15
"http://www.loc.gov/mix/", 301, 2015-11-15
"http://www.loc.gov/mix/mix.xsd", 301, 2015-11-15
"http://www.loc.gov/mix/mix02.xsd", 301, 2015-11-15
"http://www.loc.gov/mix/v20", 301, 2015-11-15
"http://www.loc.gov/mods/", 301, 2015-11-15
"http://www.loc.gov/mods/v3", 301, 2015-11-15
"http://www.loc.gov/mods/v3/mods-3-1.xsd", 301, 2015-11-15
"http://www.loc.gov/standards/amdvmd/audioMD.xsd", 200, 2015-11-15
"http://www.loc.gov/standards/marcxml/schema/MARC21slim.xsd", 200, 2015-11-15
"http://www.loc.gov/standards/mets/mets.xsd", 200, 2015-11-15
"http://www.loc.gov/standards/mets/profile_docs/mets.profile.v1-2.xsd", 200, 2015-11-15
"http://www.loc.gov/standards/mets/profile_docs/mets.profile.v2-0.xsd", 200, 2015-11-15
"http://www.loc.gov/standards/mets/version16/mets.v1-6.xsd", 200, 2015-11-15
"http://www.loc.gov/standards/mets/version17/mets.v1-7.xsd", 200, 2015-11-15
"http://www.loc.gov/standards/mets/xlink.xsd", 200, 2015-11-15
"http://www.loc.gov/standards/mix/", 200, 2015-11-15
"http://www.loc.gov/standards/mix/mix.xsd", 200, 2015-11-15
"http://www.loc.gov/standards/mix/mix02.xsd", 200, 2015-11-15
"http://www.loc.gov/standards/mix/mix20/mix20.xsd", 200, 2015-11-15
"http://www.loc.gov/standards/mods/mods.xsd", 200, 2015-11-15
"http://www.loc.gov/standards/mods/v3/mods-3-0.xsd", 200, 2015-11-15
"http://www.loc.gov/standards/mods/v3/mods-3-1.xsd", 200, 2015-11-15
"http://www.loc.gov/standards/mods/v3/mods-3-2.xsd", 200, 2015-11-15
"http://www.loc.gov/standards/mods/v3/mods-3-3.xsd", 200, 2015-11-15
"http://www.loc.gov/standards/mods/v3/mods-3-4.xsd", 200, 2015-11-15
"http://www.loc.gov/standards/mods/xlink.xsd", 200, 2015-11-15
"http://www.loc.gov/standards/premis", 301, 2015-11-15
"http://www.loc.gov/standards/premis/", 200, 2015-11-15
"http://www.loc.gov/standards/premis/PREMIS-v1-0.xsd", 200, 2015-11-15
"http://www.loc.gov/standards/premis/premis.xsdhttp://pds.nasa.gov/pds4/pds/v1/PDS4_PDS_1201.xsd", 404, 2015-11-15
"http://www.loc.gov/standards/premis/v1", 301, 2015-11-15
"http://www.loc.gov/standards/premis/v1/PREMIS-v1-1.xsd", 200, 2015-11-15
"http://www.loc.gov/standards/premis/v2/premis-v2-0.xsd", 200, 2015-11-15
"http://www.loc.gov/standards/premis/v2/premis.xsd", 200, 2015-11-15
"http://www.loc.gov/standards/rights/METSRights.xsd", 200, 2015-11-15
"http://www.loc.gov/standards/sru/sru1-1archive/xml-files/srw-types.xsd", 404, 2015-11-15
"http://www.loc.gov/standards/textMD/textMD-v3.01a.xsd", 200, 2015-11-15
"http://www.loc.gov/standards/xlink/xlink.xsd", 200, 2015-11-15
"http://www.loc.gov/zing/srw/", 301, 2015-11-15
"http://www.ncbi.nlm.nih.gov", 200, 2015-11-15
"http://www.ncbi.nlm.nih.gov.libproxy.lib.unc.edu", 302, 2015-11-15
"http://www.ncbi.nlm.nih.gov/viewvc/v1/trunk/sra/doc/SRA_1-5/SRA.analysis.xsd?view=co", 200, 2015-11-15
"http://www.ncbi.nlm.nih.gov/viewvc/v1/trunk/sra/doc/SRA_1-5/SRA.experiment.xsd?view=co", 200, 2015-11-15
"http://www.ncbi.nlm.nih.gov/viewvc/v1/trunk/sra/doc/SRA_1-5/SRA.run.xsd?view=co", 200, 2015-11-15
"http://www.ngdc.noaa.gov/metadata/published/xsd/ngdcSchema/schema.xsd", 200, 2015-11-15
"http://www.ngdc.noaa.gov/metadata/published/xsd/schema.xsd", 200, 2015-11-15
"http://www.ngdc.noaa.gov/metadata/published/xsd/schema/gmd/gmd.xsd", 200, 2015-11-15
"http://www.ngdc.noaa.gov/metadata/published/xsd/schema/gmi", 301, 2015-11-15
"http://www.ngdc.noaa.gov/mgg/ecs/metadata/seismic/xml/seismicMetadata.xsd", 200, 2015-11-15
"http://www.nws.noaa.gov/forecasts/xml/DWMLgen/schema/DWML.xsd", 301, 2015-11-15
"http:/hdfeos.gsfc.nasa.gov/Schema/bmgt/collection_valids.xsd", 900, 2015-11-15
"http:/hdfeos.gsfc.nasa.gov/Schema/bmgt/granule_valids.xsd", 900, 2015-11-15
"https://ndar.nih.gov:443/DataDictionary/dataDictionary?xsd=1", 415, 2015-11-15
"https://ndar.nih.gov:443/DataManager/dataManager?xsd=1", 415, 2015-11-15
"https://starbase.jpl.nasa.gov/pds4/1400/dph_example_archive_VG2PLS/xml_schema/dph_example_dict_1400.xsd", 200, 2015-11-15
"https://starbase.jpl.nasa.gov/pds4/1400/dph_example_products/xml_schema/PDS4_PDS_1400.xsd", 200, 2015-11-15
"https://starbase.jpl.nasa.gov/pds4/1400/dph_example_products/xml_schema/dph_example_dict_1400.xsd", 200, 2015-11-15
"https://www.fgdc.gov/schemas/metadata/fgdc-std-001-1998.xsd", 200, 2015-11-15
