"id","age","min","num_lineage_tokens","num_lineage_elements","num_quality_tokens","num_quality_elements"
748925,"2013-11-01","""ISO""",12,1,10,1
748942,"2013-08-01","""FGDC""",1887,3,167,3
748950,"2015-08-01","""ISO""",12,1,,0
748951,"2014-06-01","""ISO""",41,1,22,1
748970,"","""ISO""",22,1,,0
748982,"2013-06-01","""ISO""",,0,,0
749010,"2009-11-01","""ISO""",,0,342,2
749016,"2015-08-01","""FGDC""",,0,,0
749045,"2015-02-01","""FGDC""",700,28,2905,28
749075,"2008-03-01","""FGDC""",575,5,285,5
749082,"2007-01-01","""FGDC""",636,2,4,2
749104,"2014-06-01","""ISO""",41,1,22,1
749135,"2014-04-01","""FGDC""",584,8,92,8
749152,"","""ISO""",1,1,,0
749155,"2013-02-01","""FGDC""",,0,1,1
749164,"2015-01-01","""FGDC""",,0,,0
749203,"2003-07-01","""FGDC""",12,6,72,6
749235,"2003-01-01","""FGDC""",36,2,,0
749284,"2015-07-01","""FGDC""",28,8,8,8
749294,"2013-03-01","""FGDC""",3405,5,228,5
749296,"","""ISO""",1,1,,0
749304,"2007-01-01","""FGDC""",364,16,464,16
749306,"2015-10-01","""FGDC""",2905,5,158,5
749317,"2014-10-01","""ISO""",39,1,,0
749327,"2011-10-01","""FGDC""",96,3,282,3
749339,"2015-04-01","""FGDC""",723,3,85,3
749343,"","""ISO""",1,1,,0
749368,"2015-01-01","""ISO""",43,1,,0
749386,"2012-09-01","""ISO""",,0,,0
749394,"","""ISO""",154,1,,0
749404,"2015-09-01","""ISO""",18,1,,0
749431,"","""ISO""",,0,,0
749440,"2012-09-01","""ISO""",,0,,0
749487,"2015-10-01","""FGDC""",2905,5,158,5
749501,"2005-08-01","""FGDC""",1905,3,167,3
749515,"1978-11-01","""FGDC""",1887,3,167,3
749548,"2011-05-01","""FGDC""",6,3,,0
749555,"2013-11-01","""ISO""",41,1,22,1
749582,"2013-02-01","""FGDC""",,0,1,1
749593,"2014-03-01","""ISO""",,0,94,2
749606,"2015-08-01","""ISO""",7,1,,0
749636,"2015-07-01","""FGDC""",60,8,8,8
749668,"","""ISO""",165,1,,0
749675,"2009-04-01","""FGDC""",3910,25,160,25
749691,"2013-08-01","""ISO""",,0,128,2
749698,"2013-06-01","""ISO""",41,1,22,1
749713,"2014-06-01","""ISO""",41,1,22,1
749726,"2012-11-01","""FGDC""",68,4,116,4
749746,"2014-12-01","""ISO""",42,1,,0
749774,"2012-02-01","""FGDC""",1765,5,21,5
749794,"2015-10-01","""FGDC""",2905,5,158,5
749801,"2013-07-01","""FGDC""",180,6,90,6
749831,"1993-10-01","""FGDC""",1887,3,167,3
749834,"2011-05-01","""FGDC""",610,10,414,10
749841,"","""ISO""",35,1,,0
749853,"2014-09-01","""ISO""",58,1,,0
749860,"2014-09-01","""ISO""",35,1,,0
749864,"2014-07-01","""FGDC""",640,25,330,25
749870,"","""ISO""",33,1,,0
749871,"2002-09-01","""FGDC""",216,4,276,4
749878,"2015-07-01","""FGDC""",28,8,8,8
749911,"2015-07-01","""FGDC""",52,4,4,4
749912,"2013-11-01","""ISO""",12,1,10,1
749928,"2015-03-01","""ISO""",54,1,,0
749929,"2014-11-01","""ISO""",,0,,0
749942,"1998-07-01","""FGDC""",650,15,1053,15
749947,"","""ISO""",418,1,,0
749972,"2015-08-01","""ISO""",6,1,,0
749975,"2015-10-01","""FGDC""",2905,5,158,5
749976,"","""ISO""",10,1,,0
749998,"2008-08-01","""FGDC""",620,10,388,10
750028,"2012-04-01","""ISO""",27,1,,0
750033,"2015-08-01","""ISO""",30,1,,0
750068,"2012-06-01","""ISO""",,0,,0
750072,"2008-08-01","""FGDC""",620,10,388,10
750116,"2015-07-01","""FGDC""",135,3,119,3
750122,"","""ISO""",10,1,5,1
750127,"2015-10-01","""FGDC""",5,5,5,5
750153,"2009-08-01","""FGDC""",555,10,352,10
750160,"2006-06-01","""ISO""",,0,,0
750173,"2007-07-01","""FGDC""",1173,6,266,6
750175,"","""ISO""",,0,,0
750194,"2014-09-01","""ISO""",39,1,,0
750224,"2008-08-01","""FGDC""",620,10,310,10
750250,"2011-10-01","""FGDC""",75,5,21,5
750257,"2014-06-01","""ISO""",101,1,,0
750281,"2015-08-01","""ISO""",6,1,,0
750288,"2009-07-01","""FGDC""",144,4,237,4
750302,"2011-07-01","""FGDC""",146,2,256,2
750305,"2010-06-01","""FGDC""",22,11,,0
750308,"2009-02-01","""ISO""",,0,172,2
750325,"2011-01-01","""FGDC""",610,10,396,10
750352,"2015-10-01","""FGDC""",2905,5,158,5
750393,"2003-10-01","""FGDC""",1235,10,196,10
750412,"2008-09-01","""FGDC""",1440,4,196,4
750446,"2014-12-01","""FGDC""",345,10,580,10
750506,"2015-05-01","""ISO""",18,1,54,1
750512,"2015-04-01","""ISO""",1390,5,,0
750520,"1998-07-01","""FGDC""",650,15,1053,15
750551,"2007-11-01","""FGDC""",1905,3,167,3
750556,"2002-12-01","""FGDC""",2815,40,2232,40
750598,"2012-12-01","""FGDC""",5580,15,1560,15
750620,"2014-03-01","""ISO""",121,1,,0
750623,"2011-10-01","""FGDC""",308,12,465,12
750662,"2011-07-01","""FGDC""",610,10,428,10
750687,"2015-10-01","""FGDC""",2905,5,158,5
750694,"2012-08-01","""FGDC""",36,2,96,2
750745,"2014-07-01","""FGDC""",3206,21,393,21
750748,"2009-01-01","""FGDC""",520,12,207,12
750791,"2006-06-01","""ISO""",,0,,0
750804,"","""ISO""",29,1,,0
750823,"2014-12-01","""FGDC""",8935,55,3762,55
750834,"2014-12-01","""FGDC""",345,10,580,10
750838,"2010-06-01","""FGDC""",1887,3,167,3
750840,"2015-07-01","""FGDC""",,0,,0
750845,"2003-06-01","""FGDC""",350,5,891,5
750855,"2012-09-01","""FGDC""",,0,,0
750878,"2015-05-01","""FGDC""",168,4,58,4
750917,"2015-10-01","""FGDC""",2905,5,158,5
750934,"2014-07-01","""ISO""",,0,,0
750939,"2015-09-01","""FGDC""",2352,136,136,136
750941,"2006-10-01","""FGDC""",352,14,245,14
750950,"2015-05-01","""ISO""",18,1,54,1
750965,"2011-10-01","""FGDC""",66,3,12,3
750982,"2014-09-01","""FGDC""",657,3,86,3
751019,"2014-12-01","""ISO""",,0,60,2
751059,"2009-11-01","""ISO""",,0,342,2
751070,"2011-10-01","""FGDC""",610,10,382,10
751079,"2006-04-01","""FGDC""",200,10,28,10
751083,"2010-04-01","""FGDC""",316,16,620,16
751086,"2014-05-01","""FGDC""",156,4,10,4
751093,"","""ISO""",1,1,,0
751101,"","""ISO""",163,1,,0
751103,"2004-07-01","""ISO""",,0,86,2
751105,"2011-07-01","""FGDC""",495,5,5,5
751145,"2007-03-01","""FGDC""",724,12,246,12
751157,"","""ISO""",,0,,0
751160,"2011-04-01","""ISO""",,0,,0
751162,"2015-09-01","""ISO""",17,1,,0
751198,"1983-12-01","""FGDC""",1887,3,167,3
751243,"2009-10-01","""FGDC""",620,10,348,10
751269,"2013-04-01","""FGDC""",2205,20,444,20
751287,"2009-11-01","""FGDC""",610,10,348,10
751294,"2015-03-01","""FGDC""",280,4,138,4
751314,"","""ISO""",99,1,,0
751318,"2015-06-01","""ISO""",12,2,,0
751327,"2009-05-01","""FGDC""",129,6,618,6
751329,"2012-10-01","""ISO""",,0,,0
751338,"2014-03-01","""ISO""",121,1,,0
751367,"","""ISO""",,0,,0
751373,"2009-06-01","""FGDC""",550,10,2008,10
751375,"2015-08-01","""ISO""",123,1,,0
751378,"2015-05-01","""ISO""",18,1,54,1
751382,"","""ISO""",,0,,0
751402,"2011-12-01","""FGDC""",,0,,0
751404,"2015-10-01","""FGDC""",,0,,0
751412,"2014-12-01","""FGDC""",828,3,277,3
751431,"2012-09-01","""FGDC""",,0,,0
751453,"2015-04-01","""ISO""",18,1,54,1
751488,"","""ISO""",,0,,0
751490,"2015-02-01","""FGDC""",48,2,21,2
751497,"2008-04-01","""FGDC""",1696,12,624,12
751522,"2012-09-01","""FGDC""",,0,,0
751536,"2015-10-01","""FGDC""",2905,5,158,5
751575,"2015-07-01","""FGDC""",610,10,516,10
751611,"2012-09-01","""FGDC""",,0,,0
751648,"2012-09-01","""FGDC""",,0,,0
751652,"2015-10-01","""FGDC""",,0,,0
751675,"2010-07-01","""ISO""",,0,66,2
751690,"2010-08-01","""FGDC""",162,2,16,2
751692,"2011-07-01","""FGDC""",146,2,244,2
751713,"2012-06-01","""FGDC""",287,7,651,7
751723,"2012-09-01","""ISO""",,0,,0
751726,"2008-08-01","""FGDC""",76,4,173,4
751731,"2012-09-01","""ISO""",,0,,0
751751,"2014-09-01","""ISO""",71,1,,0
751760,"2011-01-01","""FGDC""",655,10,382,10
751761,"2012-09-01","""FGDC""",,0,,0
751774,"2014-03-01","""ISO""",121,1,,0
751780,"2013-06-01","""ISO""",41,1,22,1
751785,"2013-06-01","""ISO""",41,1,22,1
751807,"2011-08-01","""FGDC""",,0,6,1
751808,"2015-08-01","""ISO""",30,1,,0
751818,"2013-06-01","""ISO""",,0,,0
751842,"2015-03-01","""FGDC""",2989,14,1226,14
751845,"2015-08-01","""ISO""",4,1,,0
751859,"2009-12-01","""FGDC""",1887,3,167,3
751864,"2013-11-01","""ISO""",,0,,0
751865,"2013-02-01","""FGDC""",,0,1,1
751869,"2013-02-01","""FGDC""",,0,1,1
751870,"2014-09-01","""ISO""",63,1,,0
751896,"2012-06-01","""ISO""",,0,,0
751904,"1998-05-01","""FGDC""",648,78,364,78
751951,"2013-11-01","""ISO""",41,1,22,1
751970,"","""ISO""",,0,,0
752001,"2008-10-01","""FGDC""",550,10,282,10
752070,"2011-01-01","""FGDC""",524,8,236,8
752073,"2012-02-01","""FGDC""",4865,5,21,5
752100,"","""ISO""",20,1,,0
752103,"2011-06-01","""FGDC""",2,1,,0
752109,"2010-04-01","""FGDC""",316,16,620,16
752118,"2011-07-01","""FGDC""",610,10,414,10
752132,"2012-02-01","""FGDC""",130,5,18,5
752155,"2015-08-01","""ISO""",13,1,,0
752182,"2011-10-01","""FGDC""",33,3,12,3
752183,"2014-12-01","""FGDC""",345,10,580,10
752187,"2014-12-01","""ISO""",,0,16,1
752198,"2015-06-01","""FGDC""",480,4,156,4
752244,"2008-04-01","""FGDC""",16,2,163,2
752255,"2014-05-01","""ISO""",,0,,0
752264,"2015-05-01","""FGDC""",3360,28,460,28
752265,"2011-06-01","""FGDC""",1887,3,167,3
752288,"","""ISO""",66,1,,0
752290,"2015-06-01","""ISO""",12,2,,0
752300,"2013-02-01","""FGDC""",,0,1,1
752317,"2009-05-01","""FGDC""",360,10,1782,10
752327,"2014-06-01","""ISO""",41,1,22,1
752342,"2012-09-01","""ISO""",,0,,0
752343,"2015-02-01","""ISO""",20,1,,0
752344,"2012-02-01","""FGDC""",,0,6,1
752359,"2011-08-01","""FGDC""",615,10,380,10
752369,"2014-11-01","""ISO""",,0,81,1
752375,"2013-11-01","""ISO""",,0,,0
752379,"2014-06-01","""ISO""",55,2,,0
752391,"2015-08-01","""ISO""",6,1,,0
752396,"2014-09-01","""FGDC""",,0,,0
752425,"","""ISO""",33,1,,0
752430,"2014-08-01","""ISO""",121,1,,0
752431,"2015-05-01","""ISO""",18,1,54,1
752436,"2007-10-01","""FGDC""",575,10,56,10
752446,"2003-01-01","""FGDC""",1887,3,167,3
752454,"","""ISO""",29,1,,0
752473,"2014-04-01","""ISO""",18,1,54,1
752483,"2001-11-01","""FGDC""",,0,132,3
752493,"2006-07-01","""FGDC""",360,10,1460,10
752514,"2008-03-01","""FGDC""",575,5,286,5
752518,"2014-12-01","""FGDC""",935,10,758,10
752519,"2009-10-01","""FGDC""",620,10,348,10
752549,"2014-12-01","""FGDC""",404,16,800,16
752550,"2015-02-01","""FGDC""",1645,10,452,10
752595,"","""ISO""",,0,,0
752596,"2011-03-01","""FGDC""",610,10,532,10
752610,"2014-01-01","""FGDC""",260,5,209,5
752612,"2011-01-01","""FGDC""",610,10,396,10
752623,"2012-01-01","""FGDC""",630,5,9,5
752654,"2010-03-01","""FGDC""",232,6,114,6
752656,"2010-02-01","""FGDC""",2110,10,316,10
752657,"2005-02-01","""FGDC""",2528,8,168,8
752658,"2015-02-01","""FGDC""",1044,8,272,8
752660,"","""ISO""",,0,,0
752671,"","""ISO""",,0,,0
752677,"2015-10-01","""FGDC""",2905,5,158,5
752691,"","""ISO""",29,1,,0
752720,"2011-08-01","""FGDC""",615,10,396,10
752738,"2013-11-01","""FGDC""",564,4,167,4
752739,"2015-08-01","""FGDC""",,0,,0
752742,"2015-08-01","""ISO""",,0,,0
752769,"2015-08-01","""ISO""",56,1,,0
752778,"2014-03-01","""ISO""",121,1,,0
752780,"2009-06-01","""ISO""",,0,162,2
752830,"2014-06-01","""ISO""",12,1,10,1
752849,"2015-08-01","""ISO""",6,1,,0
752916,"2014-11-01","""FGDC""",,0,,0
752923,"2015-07-01","""FGDC""",288,12,12,12
752961,"2011-04-01","""FGDC""",5205,30,1680,30
752963,"2009-10-01","""FGDC""",630,15,564,15
752970,"1998-07-01","""FGDC""",650,15,1053,15
752975,"","""ISO""",,0,,0
752976,"2015-10-01","""FGDC""",2905,5,158,5
752997,"2015-02-01","""FGDC""",1120,12,510,12
753010,"2012-11-01","""FGDC""",1528,8,128,8
753011,"2010-08-01","""FGDC""",620,10,310,10
753029,"","""ISO""",9,1,,0
753068,"2011-02-01","""FGDC""",65,1,,0
753070,"2007-01-01","""ISO""",,0,190,2
753108,"2014-12-01","""FGDC""",900,10,740,10
753129,"2009-02-01","""FGDC""",565,15,441,15
753131,"2012-09-01","""FGDC""",,0,,0
753139,"2012-10-01","""FGDC""",24,12,140,12
753180,"2008-11-01","""FGDC""",78,2,122,2
753190,"2009-06-01","""ISO""",,0,,0
753192,"","""ISO""",,0,,0
753207,"2012-01-01","""FGDC""",60,3,170,3
753208,"2015-07-01","""FGDC""",700,10,258,10
753214,"2010-03-01","""FGDC""",990,15,318,15
753233,"","""ISO""",,0,,0
753263,"2015-08-01","""FGDC""",32,12,12,12
753269,"2005-09-01","""ISO""",,0,48,2
753282,"2007-08-01","""ISO""",,0,194,2
753285,"2014-09-01","""ISO""",,0,136,2
753302,"2015-10-01","""FGDC""",2905,5,158,5
753326,"2015-09-01","""FGDC""",484,16,332,16
753328,"2010-06-01","""FGDC""",332,24,930,24
753341,"2014-03-01","""ISO""",121,1,,0
753344,"2015-08-01","""ISO""",121,4,,0
753351,"2002-12-01","""FGDC""",1425,27,9513,27
753353,"2009-09-01","""ISO""",,0,10,2
753356,"2015-10-01","""FGDC""",2905,5,158,5
753368,"2015-05-01","""ISO""",18,1,54,1
753391,"2012-09-01","""ISO""",,0,,0
753405,"2015-08-01","""FGDC""",288,12,12,12
753421,"2014-06-01","""ISO""",12,1,10,1
753423,"2010-09-01","""ISO""",,0,94,2
753432,"2009-03-01","""FGDC""",2628,3,53,3
753437,"2013-04-01","""ISO""",,0,342,2
753453,"2014-03-01","""ISO""",121,1,,0
753460,"2015-10-01","""FGDC""",2905,5,158,5
753470,"2003-01-01","""FGDC""",,0,,0
753484,"2015-03-01","""ISO""",,0,58,2
753489,"2010-11-01","""ISO""",,0,190,2
753493,"2015-10-01","""FGDC""",2905,5,158,5
753506,"2015-02-01","""FGDC""",200,20,1600,20
753554,"2015-05-01","""ISO""",18,1,54,1
753558,"2012-09-01","""FGDC""",,0,,0
753560,"2011-07-01","""FGDC""",146,2,256,2
753566,"2014-07-01","""ISO""",,0,136,2
753570,"2010-08-01","""FGDC""",620,10,300,10
753572,"9999-01-01","""ISO""",,0,,0
753579,"2015-09-01","""FGDC""",8,4,4,4
753583,"2014-03-01","""ISO""",1,1,1,1
753590,"2010-10-01","""FGDC""",1887,3,167,3
753596,"2004-05-01","""FGDC""",596,12,1914,12
753603,"2012-06-01","""ISO""",,0,44,2
753610,"2012-09-01","""ISO""",,0,,0
753653,"2010-05-01","""FGDC""",384,4,4,4
753670,"2014-08-01","""ISO""",121,1,,0
753683,"2008-07-01","""FGDC""",620,10,386,10
753687,"2013-06-01","""ISO""",12,1,10,1
753695,"2015-07-01","""ISO""",5,1,,0
753697,"2014-08-01","""ISO""",121,1,,0
753727,"2005-09-01","""FGDC""",1905,3,167,3
753736,"2011-02-01","""FGDC""",2170,45,2016,45
753755,"2014-10-01","""ISO""",,0,,0
753759,"2014-12-01","""FGDC""",935,10,752,10
753771,"2007-04-01","""FGDC""",3264,12,184,12
753772,"2014-05-01","""ISO""",25,1,,0
753775,"2015-08-01","""ISO""",105,4,,0
753778,"2004-12-01","""FGDC""",1905,3,167,3
753797,"2012-02-01","""FGDC""",125,5,18,5
753806,"","""ISO""",7,1,,0
753819,"2014-10-01","""FGDC""",4,4,154,4
753821,"2014-09-01","""FGDC""",,0,,0
753838,"2014-03-01","""ISO""",121,1,,0
753862,"2015-10-01","""FGDC""",2905,5,158,5
753895,"2007-08-01","""FGDC""",,0,,0
753899,"2014-04-01","""ISO""",,0,,0
753910,"2011-10-01","""ISO""",,0,116,2
753927,"2015-04-01","""ISO""",,0,22,1
753956,"2012-09-01","""FGDC""",1053,3,8,3
753982,"2008-11-01","""FGDC""",1887,3,167,3
753994,"2012-09-01","""FGDC""",,0,,0
754008,"","""ISO""",,0,,0
754010,"2005-01-01","""FGDC""",30,5,104,5
754019,"2007-03-01","""FGDC""",160,4,53,4
754045,"","""ISO""",428,1,,0
754050,"2015-08-01","""FGDC""",484,16,332,16
754061,"2011-09-01","""FGDC""",324,20,775,20
754073,"2014-12-01","""ISO""",,0,34,1
754086,"2013-04-01","""FGDC""",,0,,0
754091,"2015-09-01","""ISO""",26,1,,0
754116,"2014-12-01","""FGDC""",345,10,580,10
754126,"2008-03-01","""FGDC""",585,10,572,10
754131,"2015-04-01","""FGDC""",,0,,0
754145,"2015-07-01","""ISO""",,0,,0
754210,"2012-06-01","""FGDC""",123,3,309,3
754233,"2005-02-01","""FGDC""",2788,8,168,8
754242,"","""ISO""",166,1,,0
754282,"2015-09-01","""FGDC""",12,8,8,8
754287,"2004-05-01","""FGDC""",596,12,1914,12
754320,"2008-03-01","""FGDC""",585,10,570,10
754359,"","""ISO""",63,1,,0
754369,"2006-12-01","""FGDC""",28,4,48,4
754374,"","""ISO""",30,1,,0
754389,"2009-08-01","""ISO""",,0,,0
754413,"2012-10-01","""FGDC""",864,12,813,12
754446,"2006-05-01","""FGDC""",8,4,,0
754474,"2012-02-01","""FGDC""",115,5,21,5
754503,"2014-03-01","""ISO""",121,1,,0
754515,"2007-05-01","""FGDC""",20,1,,0
754521,"2015-03-01","""ISO""",,0,,0
754536,"2012-03-01","""ISO""",,0,134,2
754574,"2014-07-01","""FGDC""",1204,12,501,12
754587,"2010-04-01","""FGDC""",316,16,620,16
754592,"2015-10-01","""FGDC""",,0,,0
754610,"2014-02-01","""FGDC""",3355,5,177,5
754676,"2012-06-01","""ISO""",,0,44,2
754706,"2013-02-01","""FGDC""",,0,1,1
754717,"","""ISO""",23,1,,0
754732,"2009-01-01","""FGDC""",2283,15,1115,15
754735,"2015-08-01","""FGDC""",24,8,8,8
754739,"2014-08-01","""ISO""",121,1,,0
754740,"2013-11-01","""FGDC""",720,12,132,12
754741,"2007-05-01","""FGDC""",4776,12,184,12
754742,"2012-09-01","""FGDC""",1887,3,167,3
754759,"2008-09-01","""ISO""",,0,112,2
754765,"2013-03-01","""ISO""",,0,40,2
754767,"2014-10-01","""FGDC""",,0,,0
754774,"2012-03-01","""FGDC""",85,5,21,5
754798,"","""ISO""",,0,,0
754819,"2008-09-01","""ISO""",,0,192,2
754904,"2014-11-01","""ISO""",119,1,,0
754905,"2011-07-01","""FGDC""",146,2,256,2
754907,"2014-12-01","""FGDC""",186,6,266,6
754930,"2014-03-01","""ISO""",,0,,0
754939,"2009-01-01","""FGDC""",1887,3,167,3
754948,"2015-01-01","""FGDC""",,0,,0
754955,"2012-09-01","""ISO""",,0,,0
754979,"2011-07-01","""FGDC""",610,10,564,10
754986,"2015-10-01","""FGDC""",2905,5,158,5
754992,"","""ISO""",29,1,,0
754994,"2013-11-01","""ISO""",41,1,22,1
755012,"2012-09-01","""FGDC""",,0,,0
755017,"1977-11-01","""FGDC""",1887,3,167,3
755027,"2015-03-01","""ISO""",41,1,22,1
755049,"2013-06-01","""ISO""",12,1,10,1
755051,"2012-09-01","""FGDC""",,0,,0
755074,"2015-07-01","""ISO""",11,1,,0
755085,"2010-06-01","""FGDC""",12,6,,0
755090,"2009-05-01","""FGDC""",2,1,7,1
755096,"2004-04-01","""FGDC""",4960,30,5574,30
755111,"2008-08-01","""FGDC""",620,10,386,10
755149,"2008-05-01","""FGDC""",,0,,0
755187,"2010-08-01","""FGDC""",620,10,310,10
755202,"2015-02-01","""FGDC""",115,5,82,5
755211,"2012-09-01","""FGDC""",75,5,21,5
755220,"2013-06-01","""ISO""",41,1,22,1
755250,"2007-05-01","""FGDC""",724,12,246,12
755296,"2015-04-01","""ISO""",18,1,54,1
755299,"","""ISO""",17,1,,0
755310,"2013-04-01","""FGDC""",,0,,0
755316,"2006-11-01","""FGDC""",1905,3,167,3
755325,"2015-07-01","""FGDC""",,0,,0
755337,"2007-01-01","""FGDC""",1962,36,12792,36
755347,"2013-10-01","""FGDC""",,0,1,1
755399,"2012-03-01","""FGDC""",87,3,96,3
755402,"2012-10-01","""ISO""",,0,,0
755412,"2014-06-01","""ISO""",33,2,,0
755418,"2010-08-01","""FGDC""",620,10,310,10
755457,"","""ISO""",441,1,,0
755470,"2012-09-01","""FGDC""",,0,,0
755479,"2015-08-01","""FGDC""",28,8,8,8
755488,"2015-10-01","""FGDC""",2905,5,158,5
755508,"2015-04-01","""ISO""",18,1,54,1
755517,"","""ISO""",48,1,22,1
755525,"9999-01-01","""ISO""",,0,,0
755542,"2013-06-01","""ISO""",41,1,22,1
755550,"2004-12-01","""FGDC""",1887,3,167,3
755552,"2005-05-01","""FGDC""",211,5,,0
755554,"2015-05-01","""ISO""",18,1,54,1
755557,"2005-07-01","""ISO""",,0,26,2
755560,"2010-02-01","""FGDC""",4417,21,459,21
755563,"2014-03-01","""ISO""",121,1,,0
755616,"2014-07-01","""FGDC""",,0,,0
755617,"2015-05-01","""FGDC""",6,2,56,2
755639,"2008-11-01","""FGDC""",483,3,86,3
755664,"2011-09-01","""FGDC""",410,5,159,5
755694,"2011-04-01","""FGDC""",144,2,283,2
755727,"2015-10-01","""FGDC""",2905,5,158,5
755740,"2011-04-01","""ISO""",,0,,0
755790,"2015-08-01","""FGDC""",28,8,8,8
755792,"2015-09-01","""ISO""",41,1,,0
755805,"2011-09-01","""FGDC""",1887,3,167,3
755815,"2015-10-01","""FGDC""",2905,5,158,5
755816,"","""ISO""",,0,,0
755857,"2015-07-01","""FGDC""",12,8,8,8
755866,"2008-04-01","""ISO""",,0,,0
755867,"2009-01-01","""FGDC""",720,18,654,18
755870,"2014-10-01","""ISO""",4,1,,0
755893,"2008-04-01","""ISO""",,0,,0
755913,"2015-10-01","""FGDC""",2905,5,158,5
755952,"2010-05-01","""FGDC""",8,4,,0
756004,"2015-09-01","""ISO""",41,1,,0
756006,"2007-08-01","""FGDC""",26,13,,0
756013,"2008-04-01","""ISO""",,0,,0
756026,"2015-07-01","""ISO""",116,1,,0
756032,"","""ISO""",,0,,0
756073,"2014-12-01","""FGDC""",900,10,986,10
756078,"2012-07-01","""ISO""",,0,42,2
756085,"2015-05-01","""FGDC""",1960,28,98,28
756088,"1983-11-01","""FGDC""",1887,3,167,3
756093,"2000-11-01","""FGDC""",1887,3,167,3
756108,"2014-07-01","""FGDC""",1864,12,171,12
756120,"2008-09-01","""FGDC""",630,15,522,15
756135,"2011-07-01","""FGDC""",146,2,256,2
756146,"2011-07-01","""FGDC""",146,2,256,2
756147,"2009-11-01","""FGDC""",2115,3,167,3
756167,"2013-01-01","""FGDC""",114,6,344,6
756219,"2011-09-01","""ISO""",,0,,0
756220,"2003-10-01","""FGDC""",272,24,510,24
756242,"","""ISO""",1,1,,0
756250,"2014-03-01","""FGDC""",4332,24,744,24
756251,"2012-09-01","""ISO""",,0,,0
756263,"2013-09-01","""FGDC""",,0,1,1
756268,"2015-09-01","""ISO""",7,1,,0
756301,"1998-10-01","""FGDC""",740,10,416,10
756303,"2015-08-01","""FGDC""",60,8,8,8
756323,"2014-04-01","""FGDC""",,0,,0
756325,"","""ISO""",,0,,0
756330,"2011-05-01","""ISO""",,0,,0
756344,"2012-09-01","""FGDC""",,0,,0
756366,"2013-11-01","""ISO""",41,1,22,1
756397,"","""ISO""",69,1,,0
756417,"2015-10-01","""FGDC""",2905,5,158,5
756475,"","""ISO""",29,1,,0
756482,"2014-05-01","""ISO""",23,1,,0
756485,"","""ISO""",17,1,,0
756495,"2010-01-01","""FGDC""",,0,,0
756498,"2014-08-01","""ISO""",121,1,,0
756507,"2013-11-01","""ISO""",,0,,0
756526,"2010-05-01","""FGDC""",8,4,,0
756528,"2014-09-01","""FGDC""",1248,12,360,12
756529,"","""ISO""",7,1,,0
756546,"2011-10-01","""FGDC""",75,5,21,5
756561,"2009-03-01","""FGDC""",,0,,0
756578,"2014-09-01","""FGDC""",250,8,292,8
756586,"2012-07-01","""FGDC""",3080,14,186,14
756588,"2004-03-01","""FGDC""",345,15,440,15
756605,"2010-04-01","""FGDC""",316,16,620,16
756609,"2004-03-01","""FGDC""",510,10,94,10
756669,"2015-08-01","""ISO""",30,1,,0
756685,"","""ISO""",18,1,,0
756716,"2014-12-01","""FGDC""",,0,,0
756736,"2014-10-01","""ISO""",11,1,,0
756756,"2012-12-01","""ISO""",,0,178,2
756765,"","""ISO""",,0,,0
756770,"1996-11-01","""FGDC""",1887,3,167,3
756786,"2010-04-01","""FGDC""",54,2,2114,2
756822,"2001-04-01","""FGDC""",194,2,46,2
756824,"","""ISO""",,0,,0
756833,"2011-06-01","""ISO""",,0,346,2
756839,"","""ISO""",,0,,0
756865,"2009-08-01","""FGDC""",555,10,352,10
756881,"2008-06-01","""ISO""",,0,28,2
756887,"","""ISO""",,0,,0
756902,"2011-10-01","""FGDC""",620,10,532,10
756917,"2013-06-01","""ISO""",41,1,22,1
756923,"2015-09-01","""ISO""",35,1,,0
756929,"2014-08-01","""ISO""",121,1,,0
756930,"2015-10-01","""FGDC""",2905,5,158,5
756954,"2011-05-01","""FGDC""",610,10,428,10
756965,"2015-07-01","""ISO""",16,1,,0
756969,"2010-09-01","""FGDC""",6,3,42,3
756982,"2015-05-01","""ISO""",121,1,,0
756987,"2015-10-01","""FGDC""",2905,5,158,5
756998,"2015-07-01","""FGDC""",2810,25,2070,25
757000,"2011-01-01","""FGDC""",660,10,532,10
757027,"2013-09-01","""FGDC""",1887,3,167,3
757069,"2003-10-01","""FGDC""",28,8,170,8
757080,"2014-12-01","""FGDC""",3600,30,1032,30
757081,"2015-10-01","""FGDC""",2905,5,158,5
757098,"2014-12-01","""ISO""",,0,,0
757108,"2015-08-01","""FGDC""",,0,125,1
757138,"2013-11-01","""ISO""",,0,2,2
757160,"2012-09-01","""FGDC""",,0,,0
757198,"2003-12-01","""ISO""",,0,38,2
757201,"2015-06-01","""ISO""",6,1,,0
757230,"2015-01-01","""ISO""",45,1,,0
757248,"2014-12-01","""ISO""",,0,79,1
757250,"","""ISO""",,0,,0
757279,"2014-06-01","""ISO""",41,1,22,1
757289,"2011-09-01","""FGDC""",75,5,21,5
757322,"2015-07-01","""ISO""",5,1,,0
757346,"2014-11-01","""ISO""",6537,1,,0
757349,"2011-10-01","""FGDC""",2115,3,167,3
757361,"2004-05-01","""FGDC""",485,15,384,15
757362,"2015-04-01","""ISO""",443,2,162,2
757363,"2007-08-01","""FGDC""",26,13,,0
757366,"2014-07-01","""FGDC""",474,2,23,2
757382,"2014-11-01","""ISO""",,0,81,1
